movieId,title,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,release_year
1064,Aladdin and the King of Thieves,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1996
1073,Willy Wonka & the Chocolate Factory,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1971
1077,Sleeper,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1973
1078,Bananas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1971
1079,"Fish Called Wanda, A",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
1080,Monty Python's Life of Brian,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979
1081,Victor/Victoria,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1982
1082,"Candidate, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1972
1083,"Great Race, The",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1965
1084,Bonnie and Clyde,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1967
1086,Dial M for Murder,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1954
1088,Dirty Dancing,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1987
1089,Reservoir Dogs,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1992
1090,Platoon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1986
1091,Weekend at Bernie's,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
1092,Basic Instinct,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1992
1093,"Doors, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1991
1094,"Crying Game, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1992
1095,Glengarry Glen Ross,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1992
1096,Sophie's Choice,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1982
1097,E.T. the Extra-Terrestrial,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1982
1099,"Christmas Carol, A",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1938
1100,Days of Thunder,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1990
1101,Top Gun,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1986
1103,Rebel Without a Cause,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1955
1104,"Streetcar Named Desire, A",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1951
1111,Microcosmos (Microcosmos: Le peuple de l'herbe),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996
1120,"People vs. Larry Flynt, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996
1124,On Golden Pond,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1981
1125,"Return of the Pink Panther, The",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1975
1126,Drop Dead Fred,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991
1127,"Abyss, The",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1989
1128,"Fog, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1980
1129,Escape from New York,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1981
1130,"Howling, The",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1980
1131,Jean de Florette,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1986
1132,Manon of the Spring (Manon des sources),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1986
1135,Private Benjamin,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980
1136,Monty Python and the Holy Grail,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1975
1147,When We Were Kings,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996
1148,Wallace & Gromit: The Wrong Trousers,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1982
1161,"Tin Drum, The (Blechtrommel, Die)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1979
1171,Bob Roberts,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
1172,Cinema Paradiso (Nuovo cinema Paradiso),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1989
1173,"Cook the Thief His Wife & Her Lover, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1989
1175,Delicatessen,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1991
1176,"Double Life of Veronique, The (Double Vie de Véronique, La)",0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1991
1177,Enchanted April,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1992
1178,Paths of Glory,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1957
1179,"Grifters, The",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1990
1183,"English Patient, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1996
1185,My Left Foot,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1989
1186,"Sex, Lies, and Videotape",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1989
1188,Strictly Ballroom,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1992
1189,"Thin Blue Line, The",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1988
1190,Tie Me Up! Tie Me Down! (¡Átame!),0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1990
1191,Madonna: Truth or Dare,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1991
1193,One Flew Over the Cuckoo's Nest,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1975
1194,Cheech and Chong's Up in Smoke,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978
1196,Star Wars: Episode V - The Empire Strikes Back,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1980
1197,"Princess Bride, The",1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1987
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
1199,Brazil,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1985
1200,Aliens,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1986
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1966
1202,Withnail & I,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
1203,12 Angry Men,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1957
1204,Lawrence of Arabia,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1962
1206,"Clockwork Orange, A",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1971
1207,To Kill a Mockingbird,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1962
1208,Apocalypse Now,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1979
1209,Once Upon a Time in the West (C'era una volta il West),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1968
1210,Star Wars: Episode VI - Return of the Jedi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1983
1211,"Wings of Desire (Himmel über Berlin, Der)",0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1987
1212,"Third Man, The",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1949
1213,Goodfellas,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1990
1214,Alien,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1979
1215,Army of Darkness,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1993
1216,"Big Blue, The (Grand bleu, Le)",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1988
1217,Ran,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1985
1218,"Killer, The (Die xue shuang xiong)",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1989
1219,Psycho,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1960
1220,"Blues Brothers, The",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1980
1221,"Godfather: Part II, The",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1974
1222,Full Metal Jacket,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1987
1223,"Grand Day Out with Wallace and Gromit, A",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1989
1224,Henry V,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1989
1225,Amadeus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1984
1226,"Quiet Man, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1952
1227,Once Upon a Time in America,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1984
1228,Raging Bull,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980
1230,Annie Hall,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1977
1231,"Right Stuff, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1983
1232,Stalker,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1979
1233,"Boot, Das (Boat, The)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1981
1234,"Sting, The",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1973
1235,Harold and Maude,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1971
1237,"Seventh Seal, The (Sjunde inseglet, Det)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1957
1238,Local Hero,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
1240,"Terminator, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1984
1241,Dead Alive (Braindead),0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1992
1242,Glory,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1989
1243,Rosencrantz and Guildenstern Are Dead,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990
1244,Manhattan,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1979
1245,Miller's Crossing,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1990
1246,Dead Poets Society,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1989
1247,"Graduate, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1967
1248,Touch of Evil,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1958
1249,"Femme Nikita, La (Nikita)",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1990
1250,"Bridge on the River Kwai, The",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1957
1251,8 1/2 (8½),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1963
1252,Chinatown,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1974
1253,"Day the Earth Stood Still, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1951
1254,"Treasure of the Sierra Madre, The",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1948
1255,Bad Taste,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1987
1256,Duck Soup,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1933
1257,Better Off Dead...,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1985
1258,"Shining, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1980
1259,Stand by Me,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1986
1260,M,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1931
1261,Evil Dead II (Dead by Dawn),1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1987
1262,"Great Escape, The",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1963
1263,"Deer Hunter, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1978
1264,Diva,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1981
1265,Groundhog Day,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1993
1266,Unforgiven,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1992
1267,"Manchurian Candidate, The",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1962
1268,Pump Up the Volume,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990
1269,Arsenic and Old Lace,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1944
1270,Back to the Future,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1985
1271,Fried Green Tomatoes,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1991
1272,Patton,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1970
1273,Down by Law,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1986
1274,Akira,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1988
1275,Highlander,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1986
1276,Cool Hand Luke,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1967
1277,Cyrano de Bergerac,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1990
1278,Young Frankenstein,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1974
1279,Night on Earth,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1991
1280,Raise the Red Lantern (Da hong deng long gao gao gua),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1991
1281,"Great Dictator, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1940
1282,Fantasia,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1940
1283,High Noon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1952
1284,"Big Sleep, The",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1946
1285,Heathers,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
1286,Somewhere in Time,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1980
1287,Ben-Hur,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1959
1288,This Is Spinal Tap,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1983
1290,Some Kind of Wonderful,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1987
1291,Indiana Jones and the Last Crusade,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
1292,Being There,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1979
1293,Gandhi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1982
1295,"Unbearable Lightness of Being, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1988
1296,"Room with a View, A",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1986
1297,Real Genius,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
1298,Pink Floyd: The Wall,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1982
1299,"Killing Fields, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1984
1300,My Life as a Dog (Mitt liv som hund),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1985
1301,Forbidden Planet,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1956
1302,Field of Dreams,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1989
1303,"Man Who Would Be King, The",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1975
1304,Butch Cassidy and the Sundance Kid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1969
1305,"Paris, Texas",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1984
1307,When Harry Met Sally...,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1989
1320,Alien³ (a.k.a. Alien 3),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1992
1321,"American Werewolf in London, An",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1981
1327,"Amityville Horror, The",0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1979
1333,"Birds, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1963
1334,"Blob, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1958
1339,Dracula (Bram Stoker's Dracula),0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1992
1340,"Bride of Frankenstein, The (Bride of Frankenstein)",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1935
1342,Candyman,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1992
1343,Cape Fear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1991
1344,Cape Fear,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1962
1345,Carrie,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1976
1346,Cat People,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1982
1347,"Nightmare on Elm Street, A",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1984
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1922
1350,"Omen, The",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1976
1353,"Mirror Has Two Faces, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1996
1354,Breaking the Waves,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1996
1356,Star Trek: First Contact,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1996
1357,Shine,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1996
1358,Sling Blade,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996
1359,Jingle All the Way,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1361,Paradise Lost: The Child Murders at Robin Hood Hills,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996
1363,"Preacher's Wife, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996
1366,"Crucible, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996
1367,101 Dalmatians,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1370,Die Hard 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990
1371,Star Trek: The Motion Picture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1979
1372,Star Trek VI: The Undiscovered Country,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1991
1373,Star Trek V: The Final Frontier,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1989
1374,Star Trek II: The Wrath of Khan,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1982
1375,Star Trek III: The Search for Spock,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1984
1376,Star Trek IV: The Voyage Home,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1986
1377,Batman Returns,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
1378,Young Guns,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1988
1379,Young Guns II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1990
1380,Grease,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1978
1381,Grease 2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1982
1385,Under Siege,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1992
1387,Jaws,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1975
1388,Jaws 2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1978
1389,Jaws 3-D,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1983
1390,My Fellow Americans,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1391,Mars Attacks!,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1996
1392,Citizen Ruth,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996
1393,Jerry Maguire,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1996
1394,Raising Arizona,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
1395,Tin Men,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987
1396,Sneakers,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1992
1399,Marvin's Room,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996
1401,Ghosts of Mississippi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996
1405,Beavis and Butt-Head Do America,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1407,Scream,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1996
1408,"Last of the Mohicans, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1992
1409,Michael,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1996
1411,Hamlet,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1996
1414,Mother,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1416,Evita,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1996
1422,Murder at 1600,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1997
1425,Fierce Creatures,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo),1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996
1431,Beverly Hills Ninja,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1438,Dante's Peak,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997
1441,Benny & Joon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1993
1446,Kolya (Kolja),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996
1449,Waiting for Guffman,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1453,"Beautician and the Beast, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
1457,Fools Rush In,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1997
1459,Absolute Power,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1997
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1464,Lost Highway,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1997
1466,Donnie Brasco,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1476,Private Parts,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1479,"Saint, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1997
1480,Smilla's Sense of Snow,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1997
1483,Crash,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1996
1485,Liar Liar,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1487,Selena,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1997
1488,"Devil's Own, The",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1997
1499,Anaconda,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997
1500,Grosse Pointe Blank,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
1513,Romy and Michele's High School Reunion,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1515,Volcano,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1997
1517,Austin Powers: International Man of Mystery,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1518,Breakdown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997
1527,"Fifth Element, The",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1997
